summaryId,activityType,activeKilocalories,steps,distanceInMeters,durationInSeconds,activeTimeInSeconds,startTimeInSeconds,startTimeOffsetInSeconds,met,intensity,meanMotionIntensity,maxMotionIntensity
x304bc03-65482c80-8,SEDENTARY,0,0,0.0,900,900,1699228800,0,1.0,SEDENTARY,0.0,2.0
x304bc03-65483004-1,RUNNING,12,327,412.87,900,120,1699229700,0,5.2105265,HIGHLY_ACTIVE,7.0,7.0
x304bc03-65483004-6,WALKING,6,234,196.96,900,120,1699229700,0,3.1052635,HIGHLY_ACTIVE,6.0,6.0
x304bc03-65483004-8,SEDENTARY,0,0,0.0,900,660,1699229700,0,1.0,SEDENTARY,0.0,3.0
x304bc03-65483388-1,RUNNING,14,542,684.33,900,240,1699230600,0,3.4561405,HIGHLY_ACTIVE,6.5,7.0
x304bc03-65483388-6,WALKING,17,145,122.04,900,240,1699230600,0,3.9824564,ACTIVE,2.25,3.0
x304bc03-65483388-0,GENERIC,11,0,0.0,900,0,1699230600,0,1.0,SEDENTARY,0.0,6.0
x304bc03-65483388-8,SEDENTARY,0,0,0.0,900,420,1699230600,0,1.0,SEDENTARY,0.0,4.0
x304bc03-6548370c-8,SEDENTARY,0,0,0.0,900,900,1699231500,0,1.0,SEDENTARY,0.0,0.0
x304bc03-65483a90-8,SEDENTARY,0,0,0.0,900,900,1699232400,0,1.0,SEDENTARY,0.0,0.0
x304bc03-65483e14-8,SEDENTARY,0,0,0.0,900,900,1699233300,0,1.0,SEDENTARY,0.0,0.0
x304bc03-65484198-8,SEDENTARY,0,0,0.0,900,900,1699234200,0,1.0,SEDENTARY,0.0,2.0
x304bc03-6548451c-8,SEDENTARY,0,0,0.0,900,900,1699235100,0,1.0,SEDENTARY,0.0,2.0
x304bc03-654848a0-8,SEDENTARY,0,0,0.0,900,900,1699236000,0,1.0,SEDENTARY,0.0,2.0
x304bc03-65484c24-8,SEDENTARY,0,0,0.0,900,900,1699236900,0,1.0,SEDENTARY,0.0,0.0
x304bc03-65484fa8-8,SEDENTARY,0,0,0.0,900,900,1699237800,0,1.0,SEDENTARY,0.0,2.0
x304bc03-6548532c-8,SEDENTARY,0,0,0.0,900,900,1699238700,0,1.0,SEDENTARY,0.0,4.0
x304bc03-654856b0-8,SEDENTARY,0,0,0.0,900,900,1699239600,0,1.0,SEDENTARY,0.0,0.0
x304bc03-65485a34-8,SEDENTARY,0,0,0.0,900,900,1699240500,0,1.0,SEDENTARY,0.0,2.0
x304bc03-65485db8-8,SEDENTARY,0,0,0.0,900,900,1699241400,0,1.0,SEDENTARY,0.0,3.0
x304bc03-6548613c-8,SEDENTARY,0,0,0.0,900,900,1699242300,0,1.0,SEDENTARY,0.0,0.0
x304bc03-654864c0-8,SEDENTARY,0,0,0.0,900,900,1699243200,0,1.0,SEDENTARY,0.0,4.0
x304bc03-65486844-8,SEDENTARY,0,0,0.0,900,900,1699244100,0,1.0,SEDENTARY,0.0,2.0
x304bc03-65486bc8-6,WALKING,4,94,79.12,900,240,1699245000,0,1.7017545,ACTIVE,1.25,2.0
x304bc03-65486bc8-8,SEDENTARY,0,0,0.0,900,660,1699245000,0,1.0,SEDENTARY,0.0,5.0
x304bc03-65486f4c-8,SEDENTARY,0,0,0.0,900,900,1699245900,0,1.0,SEDENTARY,0.0,2.0
x304bc03-654872d0-8,SEDENTARY,0,0,0.0,900,900,1699246800,0,1.0,SEDENTARY,0.0,2.0
x304bc03-65487654-8,SEDENTARY,0,0,0.0,900,900,1699247700,0,1.0,SEDENTARY,0.0,0.0
x304bc03-654879d8-8,SEDENTARY,0,0,0.0,900,900,1699248600,0,1.0,SEDENTARY,0.0,2.0
x304bc03-65487d5c-8,SEDENTARY,0,0,0.0,900,900,1699249500,0,1.0,SEDENTARY,0.0,3.0
x304bc03-654880e0-8,SEDENTARY,0,0,0.0,900,900,1699250400,0,1.0,SEDENTARY,0.0,4.0
x304bc03-65488464-8,SEDENTARY,0,0,0.0,900,900,1699251300,0,1.0,SEDENTARY,0.0,3.0
x304bc03-654887e8-8,SEDENTARY,0,0,0.0,900,900,1699252200,0,1.0,SEDENTARY,0.0,5.0
x304bc03-65488b6c-8,SEDENTARY,0,0,0.0,900,900,1699253100,0,1.0,SEDENTARY,0.0,2.0
x304bc03-65488ef0-8,SEDENTARY,0,0,0.0,900,900,1699254000,0,1.0,SEDENTARY,0.0,3.0
x304bc03-65489274-6,WALKING,0,11,9.26,900,60,1699254900,0,1.0,ACTIVE,1.0,1.0
x304bc03-65489274-8,SEDENTARY,0,0,0.0,900,840,1699254900,0,1.0,SEDENTARY,0.0,3.0
x304bc03-654895f8-8,SEDENTARY,0,0,0.0,900,900,1699255800,0,1.0,SEDENTARY,0.0,0.0
x304bc03-6548997c-6,WALKING,0,9,7.58,900,60,1699256700,0,1.0,ACTIVE,2.0,2.0
x304bc03-6548997c-8,SEDENTARY,0,0,0.0,900,840,1699256700,0,1.0,SEDENTARY,0.0,1.0
x304bc03-65489d00-6,WALKING,10,217,182.64,900,606,1699257600,0,1.6948063,ACTIVE,2.112211221122112,3.0
x304bc03-65489d00-8,SEDENTARY,0,0,0.01,900,294,1699257600,0,1.0,SEDENTARY,0.0,6.0
x304bc03-6548a084-6,WALKING,0,20,16.83,900,120,1699258500,0,1.0,ACTIVE,1.5,2.0
x304bc03-6548a084-8,SEDENTARY,0,0,0.0,900,780,1699258500,0,1.0,SEDENTARY,0.0,5.0
x304bc03-6548a408-6,WALKING,12,154,129.63,900,540,1699259400,0,1.9356726,ACTIVE,1.6666666666666667,2.0
x304bc03-6548a408-8,SEDENTARY,0,0,0.0,900,360,1699259400,0,1.0,SEDENTARY,0.0,5.0
x304bc03-6548a78c-6,WALKING,12,536,451.15,900,720,1699260300,0,1.7017543,ACTIVE,3.4166666666666665,5.0
x304bc03-6548a78c-8,SEDENTARY,0,0,0.0,900,180,1699260300,0,1.0,SEDENTARY,0.0,6.0
x304bc03-6548ab10-6,WALKING,3,304,255.87,900,540,1699261200,0,1.2339182,ACTIVE,2.2222222222222223,3.0
x304bc03-6548ab10-8,SEDENTARY,0,0,0.0,900,360,1699261200,0,1.0,SEDENTARY,0.0,6.0
x304bc03-6548ae94-6,WALKING,39,1035,1619.96,900,840,1699262100,0,2.9548872,ACTIVE,2.0,2.0
x304bc03-6548ae94-0,GENERIC,1,0,24.8,900,0,1699262100,0,1.0,SEDENTARY,0.0,5.0
x304bc03-6548b218-6,WALKING,76,1671,1378.07,900,900,1699263000,0,4.5555553,ACTIVE,2.0,2.0
x304bc03-6548b59c-6,WALKING,69,1668,1371.69,900,900,1699263900,0,4.2280703,ACTIVE,2.0,2.0
x304bc03-6548b920-6,WALKING,69,1500,1155.55,900,900,1699264800,0,4.2280703,ACTIVE,2.0,2.0
x304bc03-6548bca4-6,WALKING,19,282,220.79,900,300,1699265700,0,3.6666667,ACTIVE,2.0,2.0
x304bc03-6548bca4-8,SEDENTARY,0,0,0.0,900,600,1699265700,0,1.0,SEDENTARY,0.0,4.0
x304bc03-6548c028-8,SEDENTARY,3,0,0.0,900,900,1699266600,0,1.1403508,SEDENTARY,0.0,4.0
x304bc03-6548c3ac-8,SEDENTARY,0,0,0.0,900,900,1699267500,0,1.0,SEDENTARY,0.0,3.0
x304bc03-6548c730-6,WALKING,50,1102,894.71,900,720,1699268400,0,3.9239764,ACTIVE,2.0,2.0
x304bc03-6548c730-8,SEDENTARY,0,0,0.0,900,180,1699268400,0,1.0,SEDENTARY,0.0,5.0
x304bc03-6548cab4-6,WALKING,67,1648,1360.57,900,900,1699269300,0,4.134503,ACTIVE,2.0,2.0
x304bc03-6548ce38-6,WALKING,68,1424,1208.16,900,900,1699270200,0,4.1812863,ACTIVE,2.0,2.0
x304bc03-6548d1bc-6,WALKING,4,187,149.82,900,540,1699271100,0,1.311891,ACTIVE,1.8888888888888888,3.0
x304bc03-6548d1bc-8,SEDENTARY,0,0,0.0,900,360,1699271100,0,1.0,SEDENTARY,0.0,6.0
x304bc03-6548d540-6,WALKING,2,220,185.18,900,420,1699272000,0,1.2005012,ACTIVE,2.2857142857142856,3.0
x304bc03-6548d540-8,SEDENTARY,0,0,0.0,900,480,1699272000,0,1.0,SEDENTARY,0.0,5.0
x304bc03-6548d8c4-6,WALKING,0,11,9.26,900,60,1699272900,0,1.0,ACTIVE,2.0,2.0
x304bc03-6548d8c4-8,SEDENTARY,0,0,0.0,900,840,1699272900,0,1.0,SEDENTARY,0.0,4.0
x304bc03-6548dc48-8,SEDENTARY,0,0,0.0,900,900,1699273800,0,1.0,SEDENTARY,0.0,4.0
x304bc03-6548dfcc-8,SEDENTARY,0,0,0.0,900,900,1699274700,0,1.0,SEDENTARY,0.0,4.0
