summaryId,activityType,activeKilocalories,steps,distanceInMeters,durationInSeconds,activeTimeInSeconds,startTimeInSeconds,startTimeOffsetInSeconds,met,intensity,meanMotionIntensity,maxMotionIntensity
x5171900-657e3a00-8,SEDENTARY,0,0,0.0,900,900,1702771200,3600,1.0,SEDENTARY,0.0,0.0
x5171900-657e3d84-8,SEDENTARY,0,0,0.0,900,900,1702772100,3600,1.0,SEDENTARY,0.0,2.0
x5171900-657e4108-8,SEDENTARY,0,0,0.0,900,900,1702773000,3600,1.0,SEDENTARY,0.0,0.0
x5171900-657e448c-8,SEDENTARY,0,0,0.0,900,900,1702773900,3600,1.0,SEDENTARY,0.0,3.0
x5171900-657e4810-8,SEDENTARY,0,0,0.0,900,900,1702774800,3600,1.0,SEDENTARY,0.0,0.0
x5171900-657e4b94-8,SEDENTARY,0,0,0.0,900,900,1702775700,3600,1.0,SEDENTARY,0.0,0.0
x5171900-657e4f18-8,SEDENTARY,0,0,0.0,900,900,1702776600,3600,1.0,SEDENTARY,0.0,4.0
x5171900-657e529c-8,SEDENTARY,0,0,0.0,900,900,1702777500,3600,1.0,SEDENTARY,0.0,0.0
x5171900-657e5620-8,SEDENTARY,0,0,0.0,900,900,1702778400,3600,1.0,SEDENTARY,0.0,4.0
x5171900-657e59a4-8,SEDENTARY,0,0,0.0,900,900,1702779300,3600,1.0,SEDENTARY,0.0,3.0
x5171900-657e5d28-8,SEDENTARY,0,0,0.0,900,900,1702780200,3600,1.0,SEDENTARY,0.0,5.0
x5171900-657e60ac-8,SEDENTARY,0,0,0.0,900,900,1702781100,3600,1.0,SEDENTARY,0.0,3.0
x5171900-657e6430-8,SEDENTARY,0,0,0.0,900,900,1702782000,3600,1.0,SEDENTARY,0.0,0.0
x5171900-657e67b4-8,SEDENTARY,0,0,0.0,900,900,1702782900,3600,1.0,SEDENTARY,0.0,0.0
x5171900-657e6b38-8,SEDENTARY,0,0,0.0,900,900,1702783800,3600,1.0,SEDENTARY,0.0,4.0
