summaryId,activityType,activeKilocalories,steps,distanceInMeters,durationInSeconds,activeTimeInSeconds,startTimeInSeconds,startTimeOffsetInSeconds,met,intensity,meanMotionIntensity,maxMotionIntensity
x3dbbb40-6590af00-8,SEDENTARY,0,0,0.0,900,900,1703980800,0,1.0,SEDENTARY,0.0,3.0
x3dbbb40-6590b284-8,SEDENTARY,0,0,0.0,900,900,1703981700,0,1.0,SEDENTARY,0.0,0.0
x3dbbb40-6590b608-8,SEDENTARY,0,0,0.0,900,900,1703982600,0,1.0,SEDENTARY,0.0,2.0
x3dbbb40-6590b98c-8,SEDENTARY,0,0,0.0,900,900,1703983500,0,1.0,SEDENTARY,0.0,0.0
x3dbbb40-6590bd10-8,SEDENTARY,0,0,0.0,900,900,1703984400,0,1.0,SEDENTARY,0.0,0.0
x3dbbb40-6590c094-8,SEDENTARY,0,0,0.0,900,900,1703985300,0,1.0,SEDENTARY,0.0,3.0
x3dbbb40-6590c418-8,SEDENTARY,0,0,0.0,900,900,1703986200,0,1.0,SEDENTARY,0.0,1.0
x3dbbb40-6590c79c-8,SEDENTARY,0,0,0.0,900,900,1703987100,0,1.0,SEDENTARY,0.0,3.0
x3dbbb40-6590cb20-8,SEDENTARY,0,0,0.0,900,900,1703988000,0,1.0,SEDENTARY,0.0,4.0
x3dbbb40-6590cea4-8,SEDENTARY,0,0,0.0,900,900,1703988900,0,1.0,SEDENTARY,0.0,3.0
x3dbbb40-6590d228-8,SEDENTARY,0,0,0.0,900,900,1703989800,0,1.0,SEDENTARY,0.0,3.0
x3dbbb40-6590d5ac-8,SEDENTARY,0,0,0.0,900,900,1703990700,0,1.0,SEDENTARY,0.0,0.0
x3dbbb40-6590d930-8,SEDENTARY,0,0,0.0,900,900,1703991600,0,1.0,SEDENTARY,0.0,3.0
x3dbbb40-6590dcb4-8,SEDENTARY,0,0,0.0,900,900,1703992500,0,1.0,SEDENTARY,0.0,2.0
x3dbbb40-6590e038-8,SEDENTARY,0,0,0.0,900,900,1703993400,0,1.0,SEDENTARY,0.0,3.0
x3dbbb40-6590e3bc-8,SEDENTARY,0,0,0.0,900,900,1703994300,0,1.0,SEDENTARY,0.0,4.0
x3dbbb40-6590e740-8,SEDENTARY,0,0,0.0,900,900,1703995200,0,1.0,SEDENTARY,0.0,1.0
x3dbbb40-6590eac4-8,SEDENTARY,0,0,0.0,900,900,1703996100,0,1.0,SEDENTARY,0.0,0.0
x3dbbb40-6590ee48-8,SEDENTARY,0,0,0.0,900,900,1703997000,0,1.0,SEDENTARY,0.0,2.0
x3dbbb40-6590f1cc-8,SEDENTARY,0,0,0.0,900,900,1703997900,0,1.0,SEDENTARY,0.0,4.0
x3dbbb40-6590f550-8,SEDENTARY,0,0,0.0,900,900,1703998800,0,1.0,SEDENTARY,0.0,3.0
x3dbbb40-6590f8d4-8,SEDENTARY,0,0,0.0,900,900,1703999700,0,1.0,SEDENTARY,0.0,3.0
x3dbbb40-6590fc58-8,SEDENTARY,0,0,0.0,900,900,1704000600,0,1.0,SEDENTARY,0.0,3.0
