summaryId,activityType,activeKilocalories,steps,distanceInMeters,durationInSeconds,activeTimeInSeconds,startTimeInSeconds,startTimeOffsetInSeconds,met,intensity,meanMotionIntensity,maxMotionIntensity
x3dbbb40-65b83c00-8,SEDENTARY,0,0,0.0,900,900,1706572800,0,1.0,SEDENTARY,0.0,0.0
x3dbbb40-65b83f84-8,SEDENTARY,0,0,0.0,900,900,1706573700,0,1.0,SEDENTARY,0.0,0.0
x3dbbb40-65b84308-8,SEDENTARY,0,0,0.0,900,900,1706574600,0,1.0,SEDENTARY,0.0,0.0
x3dbbb40-65b8468c-8,SEDENTARY,0,0,0.0,900,900,1706575500,0,1.0,SEDENTARY,0.0,3.0
x3dbbb40-65b84a10-8,SEDENTARY,0,0,0.0,900,900,1706576400,0,1.0,SEDENTARY,0.0,2.0
x3dbbb40-65b84d94-8,SEDENTARY,0,0,0.0,900,900,1706577300,0,1.0,SEDENTARY,0.0,4.0
x3dbbb40-65b85118-8,SEDENTARY,0,0,0.0,900,900,1706578200,0,1.0,SEDENTARY,0.0,3.0
x3dbbb40-65b8549c-8,SEDENTARY,0,0,0.0,900,900,1706579100,0,1.0,SEDENTARY,0.0,4.0
x3dbbb40-65b85820-8,SEDENTARY,0,0,0.0,900,900,1706580000,0,1.0,SEDENTARY,0.0,2.0
x3dbbb40-65b85ba4-8,SEDENTARY,0,0,0.0,900,900,1706580900,0,1.0,SEDENTARY,0.0,2.0
x3dbbb40-65b85f28-8,SEDENTARY,0,0,0.0,900,900,1706581800,0,1.0,SEDENTARY,0.0,2.0
x3dbbb40-65b862ac-8,SEDENTARY,0,0,0.0,900,900,1706582700,0,1.0,SEDENTARY,0.0,3.0
x3dbbb40-65b86630-8,SEDENTARY,0,0,0.0,900,900,1706583600,0,1.0,SEDENTARY,0.0,2.0
x3dbbb40-65b869b4-8,SEDENTARY,0,0,0.0,900,900,1706584500,0,1.0,SEDENTARY,0.0,3.0
x3dbbb40-65b86d38-8,SEDENTARY,0,0,0.0,900,900,1706585400,0,1.0,SEDENTARY,0.0,3.0
x3dbbb40-65b870bc-8,SEDENTARY,0,0,0.0,900,900,1706586300,0,1.0,SEDENTARY,0.0,0.0
x3dbbb40-65b87440-8,SEDENTARY,0,0,0.0,900,900,1706587200,0,1.0,SEDENTARY,0.0,3.0
x3dbbb40-65b877c4-6,WALKING,0,7,5.14,900,60,1706588100,0,1.0,ACTIVE,1.0,1.0
x3dbbb40-65b877c4-8,SEDENTARY,0,0,0.0,900,840,1706588100,0,1.0,SEDENTARY,0.0,0.0
x3dbbb40-65b87b48-8,SEDENTARY,0,0,0.0,900,900,1706589000,0,1.0,SEDENTARY,0.0,3.0
x3dbbb40-65b87ecc-8,SEDENTARY,0,0,0.0,900,900,1706589900,0,1.0,SEDENTARY,0.0,3.0
x3dbbb40-65b88250-8,SEDENTARY,0,0,0.0,900,900,1706590800,0,1.0,SEDENTARY,0.0,3.0
x3dbbb40-65b885d4-8,SEDENTARY,0,0,0.0,900,900,1706591700,0,1.0,SEDENTARY,0.0,3.0
x3dbbb40-65b88958-8,SEDENTARY,0,0,0.0,900,900,1706592600,0,1.0,SEDENTARY,0.0,3.0
x3dbbb40-65b88cdc-8,SEDENTARY,0,0,0.0,900,900,1706593500,0,1.0,SEDENTARY,0.0,3.0
x3dbbb40-65b89060-6,WALKING,0,48,35.24,900,180,1706594400,0,1.0,ACTIVE,1.3333333333333333,2.0
x3dbbb40-65b89060-8,SEDENTARY,0,0,0.0,900,720,1706594400,0,1.0,SEDENTARY,0.0,5.0
x3dbbb40-65b893e4-6,WALKING,7,119,87.37,900,360,1706595300,0,2.1872792,ACTIVE,1.1666666666666667,2.0
x3dbbb40-65b893e4-8,SEDENTARY,0,0,0.0,900,540,1706595300,0,1.0,SEDENTARY,0.0,5.0
x3dbbb40-65b89768-6,WALKING,2,37,27.17,900,120,1706596200,0,2.0176678,ACTIVE,1.0,1.0
x3dbbb40-65b89768-8,SEDENTARY,0,0,0.0,900,780,1706596200,0,1.0,SEDENTARY,0.0,5.0
x3dbbb40-65b89aec-6,WALKING,6,93,68.28,900,240,1706597100,0,2.5265017,ACTIVE,1.0,1.0
x3dbbb40-65b89aec-0,GENERIC,3,0,0.0,900,0,1706597100,0,1.0,SEDENTARY,0.0,5.0
