summaryId,activityType,activeKilocalories,steps,distanceInMeters,durationInSeconds,activeTimeInSeconds,startTimeInSeconds,startTimeOffsetInSeconds,met,intensity,meanMotionIntensity,maxMotionIntensity
x3dbbb40-65692200-8,SEDENTARY,0,0,0.0,900,900,1701388800,0,1.0,SEDENTARY,0.0,1.0
x3dbbb40-65692584-8,SEDENTARY,0,0,0.0,900,900,1701389700,0,1.0,SEDENTARY,0.0,0.0
x3dbbb40-65692908-8,SEDENTARY,0,0,0.0,900,900,1701390600,0,1.0,SEDENTARY,0.0,0.0
x3dbbb40-65692c8c-8,SEDENTARY,0,0,0.0,900,900,1701391500,0,1.0,SEDENTARY,0.0,3.0
x3dbbb40-65693010-8,SEDENTARY,0,0,0.0,900,900,1701392400,0,1.0,SEDENTARY,0.0,0.0
x3dbbb40-65693394-8,SEDENTARY,0,0,0.0,900,900,1701393300,0,1.0,SEDENTARY,0.0,3.0
x3dbbb40-65693718-8,SEDENTARY,0,0,0.0,900,900,1701394200,0,1.0,SEDENTARY,0.0,3.0
x3dbbb40-65693a9c-8,SEDENTARY,0,0,0.0,900,900,1701395100,0,1.0,SEDENTARY,0.0,4.0
x3dbbb40-65693e20-8,SEDENTARY,0,0,0.0,900,900,1701396000,0,1.0,SEDENTARY,0.0,0.0
x3dbbb40-656941a4-8,SEDENTARY,0,0,0.0,900,900,1701396900,0,1.0,SEDENTARY,0.0,0.0
x3dbbb40-65694528-8,SEDENTARY,0,0,0.0,900,900,1701397800,0,1.0,SEDENTARY,0.0,3.0
x3dbbb40-656948ac-8,SEDENTARY,0,0,0.0,900,900,1701398700,0,1.0,SEDENTARY,0.0,3.0
x3dbbb40-65694c30-8,SEDENTARY,0,0,0.0,900,900,1701399600,0,1.0,SEDENTARY,0.0,2.0
x3dbbb40-65694fb4-8,SEDENTARY,0,0,0.0,900,900,1701400500,0,1.0,SEDENTARY,0.0,0.0
x3dbbb40-65695338-8,SEDENTARY,0,0,0.0,900,900,1701401400,0,1.0,SEDENTARY,0.0,3.0
x3dbbb40-656956bc-8,SEDENTARY,0,0,0.0,900,900,1701402300,0,1.0,SEDENTARY,0.0,3.0
x3dbbb40-65695a40-8,SEDENTARY,0,0,0.0,900,900,1701403200,0,1.0,SEDENTARY,0.0,3.0
x3dbbb40-65695dc4-8,SEDENTARY,0,0,0.0,900,900,1701404100,0,1.0,SEDENTARY,0.0,3.0
x3dbbb40-65696148-8,SEDENTARY,0,0,0.0,900,900,1701405000,0,1.0,SEDENTARY,0.0,3.0
x3dbbb40-656964cc-8,SEDENTARY,0,0,0.0,900,900,1701405900,0,1.0,SEDENTARY,0.0,4.0
x3dbbb40-65696850-8,SEDENTARY,0,0,0.0,900,900,1701406800,0,1.0,SEDENTARY,0.0,0.0
x3dbbb40-65696bd4-8,SEDENTARY,0,0,0.0,900,900,1701407700,0,1.0,SEDENTARY,0.0,0.0
x3dbbb40-65696f58-8,SEDENTARY,0,0,0.0,900,900,1701408600,0,1.0,SEDENTARY,0.0,0.0
x3dbbb40-656972dc-8,SEDENTARY,0,0,0.0,900,900,1701409500,0,1.0,SEDENTARY,0.0,0.0
x3dbbb40-65697660-8,SEDENTARY,0,0,0.0,900,900,1701410400,0,1.0,SEDENTARY,0.0,5.0
x3dbbb40-656979e4-6,WALKING,2,30,22.03,900,120,1701411300,0,2.0133708,ACTIVE,2.5,3.0
x3dbbb40-656979e4-8,SEDENTARY,0,0,0.0,900,780,1701411300,0,1.0,SEDENTARY,0.0,5.0
x3dbbb40-65697d68-6,WALKING,2,7,5.14,900,60,1701412200,0,3.0267415,ACTIVE,0.0,0.0
x3dbbb40-65697d68-0,GENERIC,12,0,0.0,900,0,1701412200,0,1.0,SEDENTARY,0.0,1.0
x3dbbb40-65697d68-8,SEDENTARY,0,0,0.0,900,840,1701412200,0,1.0,SEDENTARY,0.0,5.0
x3dbbb40-656980ec-6,WALKING,12,21,15.41,900,180,1701413100,0,5.0534835,ACTIVE,2.0,2.0
x3dbbb40-656980ec-0,GENERIC,14,0,0.0,900,0,1701413100,0,1.0,SEDENTARY,0.0,4.0
x3dbbb40-656980ec-8,SEDENTARY,0,0,0.0,900,720,1701413100,0,1.0,SEDENTARY,0.0,4.0
x3dbbb40-65698470-6,WALKING,3,9,6.61,900,60,1701414000,0,4.0401125,ACTIVE,2.0,2.0
x3dbbb40-65698470-0,GENERIC,4,0,0.0,900,0,1701414000,0,1.0,SEDENTARY,0.0,5.0
x3dbbb40-65698470-8,SEDENTARY,0,0,0.0,900,840,1701414000,0,1.0,SEDENTARY,0.0,4.0
x3dbbb40-656987f4-6,WALKING,19,130,95.45,900,420,1701414900,0,3.750578,ACTIVE,1.2857142857142858,2.0
x3dbbb40-656987f4-0,GENERIC,3,0,0.0,900,0,1701414900,0,1.0,SEDENTARY,0.0,5.0
x3dbbb40-656987f4-8,SEDENTARY,0,0,0.0,900,480,1701414900,0,1.0,SEDENTARY,0.0,5.0
x3dbbb40-65698b78-6,WALKING,20,256,187.95,900,360,1701415800,0,4.377903,ACTIVE,2.3333333333333335,4.0
x3dbbb40-65698b78-0,GENERIC,6,0,0.0,900,0,1701415800,0,1.0,SEDENTARY,0.0,6.0
x3dbbb40-65698b78-8,SEDENTARY,0,0,0.0,900,540,1701415800,0,1.0,SEDENTARY,0.0,5.0
x3dbbb40-65698efc-6,WALKING,78,493,361.96,900,600,1701416700,0,8.904293,ACTIVE,2.5,3.0
x3dbbb40-65698efc-0,GENERIC,35,0,0.0,900,0,1701416700,0,1.0,SEDENTARY,0.0,4.0
x3dbbb40-65699280-6,WALKING,66,257,188.69,900,480,1701417600,0,9.36031,ACTIVE,2.125,3.0
x3dbbb40-65699280-0,GENERIC,56,0,0.0,900,0,1701417600,0,1.0,SEDENTARY,0.0,5.0
x3dbbb40-65699604-6,WALKING,9,147,107.93,900,420,1701418500,0,2.3029053,ACTIVE,2.0,2.0
x3dbbb40-65699604-0,GENERIC,10,0,0.0,900,0,1701418500,0,1.0,SEDENTARY,0.0,6.0
x3dbbb40-65699988-6,WALKING,3,241,176.94,900,420,1701419400,0,1.4343017,ACTIVE,3.0,3.0
x3dbbb40-65699988-0,GENERIC,3,0,0.0,900,0,1701419400,0,1.0,SEDENTARY,0.0,6.0
x3dbbb40-65699988-8,SEDENTARY,0,0,0.0,900,480,1701419400,0,1.0,SEDENTARY,0.0,6.0
x3dbbb40-65699d0c-6,WALKING,14,239,175.48,900,480,1701420300,0,2.7733989,ACTIVE,1.875,2.0
x3dbbb40-65699d0c-0,GENERIC,5,0,0.0,900,0,1701420300,0,1.0,SEDENTARY,0.0,5.0
x3dbbb40-65699d0c-8,SEDENTARY,0,0,0.0,900,420,1701420300,0,1.0,SEDENTARY,0.0,5.0
x3dbbb40-6569a090-8,SEDENTARY,0,0,0.0,900,900,1701421200,0,1.0,SEDENTARY,0.0,3.0
x3dbbb40-6569a414-6,WALKING,4,81,59.47,900,240,1701422100,0,2.0133708,ACTIVE,2.25,3.0
x3dbbb40-6569a414-8,SEDENTARY,0,0,0.0,900,660,1701422100,0,1.0,SEDENTARY,0.0,4.0
x3dbbb40-6569a798-8,SEDENTARY,0,0,0.0,900,900,1701423000,0,1.0,SEDENTARY,0.0,4.0
x3dbbb40-6569ab1c-8,SEDENTARY,0,0,0.0,900,900,1701423900,0,1.0,SEDENTARY,0.0,4.0
x3dbbb40-6569aea0-8,SEDENTARY,0,0,0.0,900,900,1701424800,0,1.0,SEDENTARY,0.0,4.0
x3dbbb40-6569b224-8,SEDENTARY,0,0,0.0,900,900,1701425700,0,1.0,SEDENTARY,0.0,4.0
x3dbbb40-6569b5a8-8,SEDENTARY,0,0,0.0,900,900,1701426600,0,1.0,SEDENTARY,0.0,3.0
x3dbbb40-6569b92c-6,WALKING,13,240,176.2,900,345,1701427500,0,3.2910993,ACTIVE,1.9130434782608696,2.0
x3dbbb40-6569b92c-8,SEDENTARY,0,0,0.0,900,555,1701427500,0,1.0,SEDENTARY,0.0,5.0
x3dbbb40-6569bcb0-6,WALKING,4,141,103.53,900,180,1701428400,0,2.3511612,ACTIVE,2.0,2.0
x3dbbb40-6569bcb0-8,SEDENTARY,0,0,0.0,900,720,1701428400,0,1.0,SEDENTARY,0.0,6.0
x3dbbb40-6569c034-6,WALKING,2,99,72.68,900,105,1701429300,0,2.158138,ACTIVE,2.0,2.0
x3dbbb40-6569c034-8,SEDENTARY,0,0,0.0,900,795,1701429300,0,1.0,SEDENTARY,0.0,5.0
x3dbbb40-6569c3b8-6,WALKING,2,113,82.97,900,75,1701430200,0,2.6213934,ACTIVE,3.0,3.0
x3dbbb40-6569c3b8-8,SEDENTARY,0,0,0.0,900,825,1701430200,0,1.0,SEDENTARY,0.0,3.0
x3dbbb40-6569c73c-6,WALKING,5,177,129.95,900,225,1701431100,0,2.351161,ACTIVE,1.0666666666666667,2.0
x3dbbb40-6569c73c-8,SEDENTARY,0,0,0.0,900,675,1701431100,0,1.0,SEDENTARY,0.0,3.0
x3dbbb40-6569cac0-6,WALKING,1,24,17.62,900,45,1701432000,0,2.3511612,ACTIVE,0.6666666666666666,1.0
x3dbbb40-6569cac0-8,SEDENTARY,0,0,0.0,900,855,1701432000,0,1.0,SEDENTARY,0.0,4.0
x3dbbb40-6569ce44-6,WALKING,0,22,16.15,900,30,1701432900,0,1.0,ACTIVE,1.5,2.0
x3dbbb40-6569ce44-8,SEDENTARY,0,0,0.0,900,870,1701432900,0,1.0,SEDENTARY,0.0,5.0
x3dbbb40-6569d1c8-6,WALKING,2,91,66.82,900,120,1701433800,0,2.0133708,ACTIVE,1.75,2.0
x3dbbb40-6569d1c8-8,SEDENTARY,0,0,0.0,900,780,1701433800,0,1.0,SEDENTARY,0.0,3.0
x3dbbb40-6569d54c-6,WALKING,5,128,93.97,900,165,1701434700,0,2.8424926,ACTIVE,2.0,2.0
x3dbbb40-6569d54c-8,SEDENTARY,0,0,0.0,900,735,1701434700,0,1.0,SEDENTARY,0.0,4.0
x3dbbb40-6569d8d0-6,WALKING,8,216,158.59,900,240,1701435600,0,3.0267415,ACTIVE,1.6875,2.0
x3dbbb40-6569d8d0-0,GENERIC,3,0,0.0,900,0,1701435600,0,1.0,SEDENTARY,0.0,5.0
x3dbbb40-6569d8d0-8,SEDENTARY,0,0,0.0,900,660,1701435600,0,1.0,SEDENTARY,0.0,5.0
x3dbbb40-6569dc54-6,WALKING,8,188,138.03,900,235,1701436500,0,3.069864,ACTIVE,1.4893617021276595,3.0
x3dbbb40-6569dc54-8,SEDENTARY,0,0,0.0,900,665,1701436500,0,1.0,SEDENTARY,0.0,5.0
x3dbbb40-6569dfd8-6,WALKING,23,1051,771.64,900,630,1701437400,0,3.2197645,ACTIVE,2.0,2.0
x3dbbb40-6569dfd8-8,SEDENTARY,0,0,0.0,900,270,1701437400,0,1.0,SEDENTARY,0.0,4.0
x3dbbb40-6569e35c-6,WALKING,32,1554,1140.95,900,900,1701438300,0,3.1618578,ACTIVE,2.0,2.0
x3dbbb40-6569e6e0-6,WALKING,23,826,606.48,900,574,1701439200,0,3.4363272,ACTIVE,1.8815331010452963,2.0
x3dbbb40-6569e6e0-8,SEDENTARY,0,0,0.0,900,326,1701439200,0,1.0,SEDENTARY,0.0,3.0
x3dbbb40-6569ea64-6,WALKING,3,54,39.65,900,120,1701440100,0,2.5200562,ACTIVE,2.0,2.0
x3dbbb40-6569ea64-8,SEDENTARY,0,0,0.0,900,780,1701440100,0,1.0,SEDENTARY,0.0,5.0
x3dbbb40-6569ede8-6,WALKING,23,239,175.47,900,660,1701441000,0,3.1188664,ACTIVE,1.7272727272727273,2.0
x3dbbb40-6569ede8-8,SEDENTARY,0,0,0.0,900,240,1701441000,0,1.0,SEDENTARY,0.0,4.0
x3dbbb40-6569f16c-6,WALKING,12,212,155.65,900,600,1701441900,0,2.2160451,ACTIVE,1.6,4.0
x3dbbb40-6569f16c-0,GENERIC,3,0,0.0,900,0,1701441900,0,1.0,SEDENTARY,0.0,6.0
x3dbbb40-6569f16c-8,SEDENTARY,0,0,0.0,900,300,1701441900,0,1.0,SEDENTARY,0.0,6.0
x3dbbb40-6569f4f0-8,SEDENTARY,0,0,0.0,900,900,1701442800,0,1.0,SEDENTARY,0.0,3.0
x3dbbb40-6569f874-6,WALKING,14,229,168.13,900,420,1701443700,0,3.0267415,ACTIVE,1.8571428571428572,2.0
x3dbbb40-6569f874-8,SEDENTARY,0,0,0.0,900,480,1701443700,0,1.0,SEDENTARY,0.0,5.0
x3dbbb40-6569fbf8-6,WALKING,10,250,183.55,900,480,1701444600,0,2.2667134,ACTIVE,2.5,4.0
x3dbbb40-6569fbf8-8,SEDENTARY,0,0,0.0,900,420,1701444600,0,1.0,SEDENTARY,0.0,6.0
x3dbbb40-6569ff7c-6,WALKING,0,22,16.16,900,60,1701445500,0,1.0,ACTIVE,3.0,3.0
x3dbbb40-6569ff7c-8,SEDENTARY,0,0,0.0,900,840,1701445500,0,1.0,SEDENTARY,0.0,5.0
x3dbbb40-656a0300-8,SEDENTARY,0,0,0.0,900,900,1701446400,0,1.0,SEDENTARY,0.0,3.0
x3dbbb40-656a0684-6,WALKING,1,7,5.13,900,60,1701447300,0,2.0133708,ACTIVE,1.0,1.0
x3dbbb40-656a0684-8,SEDENTARY,0,0,0.0,900,840,1701447300,0,1.0,SEDENTARY,0.0,3.0
x3dbbb40-656a0a08-6,WALKING,1,26,19.09,900,180,1701448200,0,1.3377903,ACTIVE,2.3333333333333335,3.0
x3dbbb40-656a0a08-8,SEDENTARY,0,0,0.0,900,720,1701448200,0,1.0,SEDENTARY,0.0,5.0
x3dbbb40-656a0d8c-6,WALKING,3,55,40.38,900,75,1701449100,0,3.4320903,ACTIVE,1.0,1.0
x3dbbb40-656a0d8c-8,SEDENTARY,0,0,0.0,900,825,1701449100,0,1.0,SEDENTARY,0.0,4.0
x3dbbb40-656a1110-6,WALKING,5,149,109.4,900,195,1701450000,0,2.5590322,ACTIVE,2.0,2.0
x3dbbb40-656a1110-8,SEDENTARY,0,0,0.0,900,705,1701450000,0,1.0,SEDENTARY,0.0,5.0
x3dbbb40-656a1494-6,WALKING,0,45,33.04,900,75,1701450900,0,1.0,ACTIVE,2.0,2.0
x3dbbb40-656a1494-8,SEDENTARY,0,0,0.0,900,825,1701450900,0,1.0,SEDENTARY,0.0,5.0
x3dbbb40-656a1818-6,WALKING,2,42,30.84,900,60,1701451800,0,3.0267415,ACTIVE,1.25,2.0
x3dbbb40-656a1818-8,SEDENTARY,0,0,0.0,900,840,1701451800,0,1.0,SEDENTARY,0.0,5.0
x3dbbb40-656a1b9c-6,WALKING,3,152,111.59,900,165,1701452700,0,2.1054955,ACTIVE,2.0,2.0
x3dbbb40-656a1b9c-8,SEDENTARY,0,0,0.0,900,735,1701452700,0,1.0,SEDENTARY,0.0,5.0
x3dbbb40-656a1f20-6,WALKING,0,22,16.16,900,15,1701453600,0,1.0,ACTIVE,2.0,2.0
