summaryId,activityType,activeKilocalories,steps,distanceInMeters,durationInSeconds,activeTimeInSeconds,startTimeInSeconds,startTimeOffsetInSeconds,met,intensity,meanMotionIntensity,maxMotionIntensity
x516c570-65405190-8,SEDENTARY,0,0,0.0,900,900,1698714000,0,1.0,SEDENTARY,0.0,3.0
x516c570-65405514-8,SEDENTARY,0,0,0.0,900,900,1698714900,0,1.0,SEDENTARY,0.0,2.0
x516c570-65405898-8,SEDENTARY,0,0,0.0,900,900,1698715800,0,1.0,SEDENTARY,0.0,3.0
x516c570-65405c1c-8,SEDENTARY,0,0,0.0,900,900,1698716700,0,1.0,SEDENTARY,0.0,3.0
x516c570-65405fa0-8,SEDENTARY,0,0,0.0,900,900,1698717600,0,1.0,SEDENTARY,0.0,1.0
x516c570-65406324-8,SEDENTARY,0,0,0.0,900,900,1698718500,0,1.0,SEDENTARY,0.0,4.0
x516c570-654066a8-8,SEDENTARY,0,0,0.0,900,900,1698719400,0,1.0,SEDENTARY,0.0,3.0
x516c570-65406a2c-8,SEDENTARY,0,0,0.0,900,900,1698720300,0,1.0,SEDENTARY,0.0,0.0
x516c570-65406db0-8,SEDENTARY,0,0,0.0,900,900,1698721200,0,1.0,SEDENTARY,0.0,0.0
x516c570-65407134-8,SEDENTARY,0,0,0.0,900,900,1698722100,0,1.0,SEDENTARY,0.0,4.0
x516c570-654074b8-8,SEDENTARY,0,0,0.0,900,900,1698723000,0,1.0,SEDENTARY,0.0,2.0
x516c570-6540783c-8,SEDENTARY,0,0,0.0,900,900,1698723900,0,1.0,SEDENTARY,0.0,1.0
x516c570-65407bc0-8,SEDENTARY,0,0,0.0,900,900,1698724800,0,1.0,SEDENTARY,0.0,2.0
x516c570-65407f44-8,SEDENTARY,0,0,0.0,900,900,1698725700,0,1.0,SEDENTARY,0.0,3.0
x516c570-654082c8-8,SEDENTARY,0,0,0.0,900,900,1698726600,0,1.0,SEDENTARY,0.0,0.0
x516c570-6540864c-8,SEDENTARY,0,0,0.0,900,900,1698727500,0,1.0,SEDENTARY,0.0,4.0
x516c570-654089d0-8,SEDENTARY,0,0,0.0,900,900,1698728400,0,1.0,SEDENTARY,0.0,0.0
x516c570-65408d54-8,SEDENTARY,0,0,0.0,900,900,1698729300,0,1.0,SEDENTARY,0.0,3.0
x516c570-654090d8-8,SEDENTARY,0,0,0.0,900,900,1698730200,0,1.0,SEDENTARY,0.0,3.0
x516c570-6540945c-8,SEDENTARY,0,0,0.0,900,900,1698731100,0,1.0,SEDENTARY,0.0,3.0
x516c570-654097e0-8,SEDENTARY,0,0,0.0,900,900,1698732000,0,1.0,SEDENTARY,0.0,4.0
x516c570-65409b64-8,SEDENTARY,0,0,0.0,900,900,1698732900,0,1.0,SEDENTARY,0.0,0.0
x516c570-65409ee8-8,SEDENTARY,0,0,0.0,900,900,1698733800,0,1.0,SEDENTARY,0.0,2.0
x516c570-6540a26c-8,SEDENTARY,0,0,0.0,900,900,1698734700,0,1.0,SEDENTARY,0.0,5.0
x516c570-6540a5f0-6,WALKING,1,60,42.98,900,120,1698735600,0,1.3868887,ACTIVE,3.5,4.0
x516c570-6540a5f0-8,SEDENTARY,0,0,0.0,900,780,1698735600,0,1.0,SEDENTARY,0.0,4.0
x516c570-6540a974-6,WALKING,6,56,40.12,900,180,1698736500,0,2.547555,ACTIVE,4.0,4.0
x516c570-6540a974-0,GENERIC,5,0,0.0,900,0,1698736500,0,1.0,SEDENTARY,0.0,5.0
x516c570-6540a974-8,SEDENTARY,0,0,0.0,900,720,1698736500,0,1.0,SEDENTARY,0.0,5.0
x516c570-6540acf8-6,WALKING,8,78,55.88,900,180,1698737400,0,3.0634067,ACTIVE,3.0,5.0
x516c570-6540acf8-0,GENERIC,19,0,0.0,900,0,1698737400,0,1.0,SEDENTARY,0.0,5.0
x516c570-6540acf8-8,SEDENTARY,0,0,0.0,900,720,1698737400,0,1.0,SEDENTARY,0.0,5.0
x516c570-6540b07c-6,WALKING,17,98,70.21,900,300,1698738300,0,3.6308436,ACTIVE,1.2,2.0
x516c570-6540b07c-0,GENERIC,2,0,0.0,900,0,1698738300,0,1.0,SEDENTARY,0.0,5.0
x516c570-6540b07c-8,SEDENTARY,0,0,0.0,900,600,1698738300,0,1.0,SEDENTARY,0.0,4.0
x516c570-6540b400-0,GENERIC,2,0,0.0,900,0,1698739200,0,1.0,SEDENTARY,0.0,5.0
x516c570-6540b400-8,SEDENTARY,0,0,0.0,900,900,1698739200,0,1.0,SEDENTARY,0.0,5.0
x516c570-6540b784-6,WALKING,33,176,126.08,900,420,1698740100,0,4.6478086,ACTIVE,2.857142857142857,3.0
x516c570-6540b784-0,GENERIC,15,0,0.0,900,0,1698740100,0,1.0,SEDENTARY,0.0,6.0
x516c570-6540b784-8,SEDENTARY,0,0,0.0,900,480,1698740100,0,1.0,SEDENTARY,0.0,5.0
x516c570-6540bb08-1,RUNNING,4,19,20.42,900,60,1698741000,0,4.0951104,HIGHLY_ACTIVE,5.0,5.0
x516c570-6540bb08-6,WALKING,33,159,113.91,900,540,1698741000,0,3.837184,ACTIVE,2.888888888888889,3.0
x516c570-6540bb08-0,GENERIC,19,0,0.0,900,0,1698741000,0,1.0,SEDENTARY,0.0,6.0
x516c570-6540be8c-6,WALKING,13,184,131.82,900,420,1698741900,0,2.4370155,ACTIVE,2.7142857142857144,3.0
x516c570-6540be8c-0,GENERIC,4,0,0.0,900,0,1698741900,0,1.0,SEDENTARY,0.0,5.0
x516c570-6540be8c-8,SEDENTARY,2,0,0.0,900,480,1698741900,0,1.1934444,SEDENTARY,0.0,5.0
x516c570-6540c210-6,WALKING,17,409,293.01,900,360,1698742800,0,3.1923697,ACTIVE,3.0,3.0
x516c570-6540c210-0,GENERIC,5,0,0.0,900,0,1698742800,0,1.0,SEDENTARY,0.0,6.0
x516c570-6540c210-8,SEDENTARY,0,0,0.0,900,540,1698742800,0,1.0,SEDENTARY,0.0,5.0
x516c570-6540c594-8,SEDENTARY,0,0,0.0,900,900,1698743700,0,1.0,SEDENTARY,0.0,4.0
x516c570-6540c918-6,WALKING,1,35,25.07,900,60,1698744600,0,1.7737776,ACTIVE,3.0,3.0
x516c570-6540c918-0,GENERIC,2,0,0.0,900,0,1698744600,0,1.0,SEDENTARY,0.0,4.0
x516c570-6540c918-8,SEDENTARY,0,0,0.0,900,840,1698744600,0,1.0,SEDENTARY,0.0,4.0
x516c570-6540cc9c-6,WALKING,3,51,36.54,900,60,1698745500,0,3.3213327,ACTIVE,3.0,3.0
x516c570-6540cc9c-8,SEDENTARY,0,0,0.0,900,840,1698745500,0,1.0,SEDENTARY,0.0,4.0
x516c570-6540d020-6,WALKING,8,153,109.61,900,240,1698746400,0,2.5475552,ACTIVE,3.5,4.0
x516c570-6540d020-8,SEDENTARY,0,0,0.0,900,660,1698746400,0,1.0,SEDENTARY,0.0,5.0
x516c570-6540d3a4-8,SEDENTARY,0,0,0.0,900,900,1698747300,0,1.0,SEDENTARY,0.0,4.0
x516c570-6540d728-8,SEDENTARY,0,0,0.0,900,900,1698748200,0,1.0,SEDENTARY,0.0,4.0
x516c570-6540daac-6,WALKING,5,117,83.82,900,240,1698749100,0,1.967222,ACTIVE,3.0,3.0
x516c570-6540daac-8,SEDENTARY,0,0,0.0,900,660,1698749100,0,1.0,SEDENTARY,0.0,5.0
x516c570-6540de30-8,SEDENTARY,0,0,0.0,900,900,1698750000,0,1.0,SEDENTARY,0.0,5.0
x516c570-6540e1b4-8,SEDENTARY,0,0,0.0,900,900,1698750900,0,1.0,SEDENTARY,0.0,4.0
x516c570-6540e538-6,WALKING,1,8,5.73,900,60,1698751800,0,1.7737776,ACTIVE,3.0,3.0
x516c570-6540e538-0,GENERIC,1,0,0.0,900,0,1698751800,0,1.0,SEDENTARY,0.0,5.0
x516c570-6540e538-8,SEDENTARY,0,0,0.0,900,840,1698751800,0,1.0,SEDENTARY,0.0,4.0
x516c570-6540e8bc-6,WALKING,1,28,20.06,900,30,1698752700,0,2.5475552,ACTIVE,2.5,3.0
x516c570-6540e8bc-8,SEDENTARY,0,0,0.0,900,870,1698752700,0,1.0,SEDENTARY,0.0,3.0
x516c570-6540ec40-6,WALKING,3,89,63.76,900,90,1698753600,0,2.547555,ACTIVE,2.0,2.0
x516c570-6540ec40-8,SEDENTARY,2,0,0.0,900,810,1698753600,0,1.1146337,SEDENTARY,0.0,5.0
x516c570-6540efc4-6,WALKING,7,40,28.65,900,135,1698754500,0,3.4073076,ACTIVE,1.1111111111111112,2.0
x516c570-6540efc4-0,GENERIC,4,0,0.0,900,0,1698754500,0,1.0,SEDENTARY,0.0,5.0
x516c570-6540efc4-8,SEDENTARY,2,0,0.0,900,765,1698754500,0,1.1213769,SEDENTARY,0.0,4.0
x516c570-6540f348-6,WALKING,4,74,53.02,900,90,1698755400,0,3.0634067,ACTIVE,2.0,2.0
x516c570-6540f348-0,GENERIC,20,0,0.0,900,0,1698755400,0,1.0,SEDENTARY,0.0,5.0
x516c570-6540f348-8,SEDENTARY,2,0,0.0,900,810,1698755400,0,1.1146337,SEDENTARY,0.0,5.0
x516c570-6540f6cc-6,WALKING,21,381,272.94,900,435,1698756300,0,3.2412865,ACTIVE,2.0344827586206895,3.0
x516c570-6540f6cc-0,GENERIC,6,0,0.0,900,0,1698756300,0,1.0,SEDENTARY,0.0,5.0
x516c570-6540f6cc-8,SEDENTARY,2,0,0.0,900,465,1698756300,0,1.1996845,SEDENTARY,0.0,4.0
x516c570-6540fa50-6,WALKING,8,52,37.26,900,180,1698757200,0,3.0634067,ACTIVE,3.0,3.0
x516c570-6540fa50-0,GENERIC,11,0,0.0,900,0,1698757200,0,1.0,SEDENTARY,0.0,5.0
x516c570-6540fa50-8,SEDENTARY,0,0,0.0,900,720,1698757200,0,1.0,SEDENTARY,0.0,4.0
x516c570-6540fdd4-6,WALKING,0,9,6.44,900,60,1698758100,0,1.0,ACTIVE,1.0,1.0
x516c570-6540fdd4-8,SEDENTARY,0,0,0.0,900,840,1698758100,0,1.0,SEDENTARY,0.0,4.0
x516c570-65410158-6,WALKING,3,15,10.75,900,60,1698759000,0,3.3213327,ACTIVE,3.0,3.0
x516c570-65410158-0,GENERIC,1,0,0.0,900,0,1698759000,0,1.0,SEDENTARY,0.0,1.0
x516c570-65410158-8,SEDENTARY,0,0,0.0,900,840,1698759000,0,1.0,SEDENTARY,0.0,3.0
x516c570-654104dc-8,SEDENTARY,0,0,0.0,900,900,1698759900,0,1.0,SEDENTARY,0.0,3.0
x516c570-65410860-6,WALKING,4,65,46.57,900,135,1698760800,0,2.3756044,ACTIVE,1.0,1.0
x516c570-65410860-8,SEDENTARY,0,0,0.0,900,765,1698760800,0,1.0,SEDENTARY,0.0,4.0
x516c570-65410be4-6,WALKING,4,28,20.06,900,105,1698761700,0,2.7686343,ACTIVE,1.0,1.0
x516c570-65410be4-0,GENERIC,2,0,0.0,900,0,1698761700,0,1.0,SEDENTARY,0.0,4.0
x516c570-65410be4-8,SEDENTARY,0,0,0.0,900,795,1698761700,0,1.0,SEDENTARY,0.0,4.0
x516c570-65410f68-8,SEDENTARY,0,0,0.0,900,900,1698762600,0,1.0,SEDENTARY,0.0,5.0
x516c570-654112ec-6,WALKING,19,300,214.92,900,345,1698763500,0,3.55683,ACTIVE,1.8695652173913044,2.0
x516c570-654112ec-0,GENERIC,4,0,0.0,900,0,1698763500,0,1.0,SEDENTARY,0.0,5.0
x516c570-654112ec-8,SEDENTARY,1,0,0.0,900,555,1698763500,0,1.0836517,SEDENTARY,0.0,4.0
x516c570-65411670-8,SEDENTARY,0,0,0.0,900,900,1698764400,0,1.0,SEDENTARY,0.0,4.0
x516c570-654119f4-8,SEDENTARY,0,0,0.0,900,900,1698765300,0,1.0,SEDENTARY,0.0,4.0
x516c570-65411d78-6,WALKING,0,9,6.44,900,15,1698766200,0,1.0,ACTIVE,2.0,2.0
x516c570-65411d78-8,SEDENTARY,0,0,0.0,900,885,1698766200,0,1.0,SEDENTARY,0.0,4.0
x516c570-654120fc-6,WALKING,22,190,136.12,900,360,1698767100,0,3.8371842,ACTIVE,1.1666666666666667,2.0
x516c570-654120fc-0,GENERIC,2,0,0.0,900,0,1698767100,0,1.0,SEDENTARY,0.0,5.0
x516c570-654120fc-8,SEDENTARY,1,0,0.0,900,540,1698767100,0,1.0859753,SEDENTARY,0.0,3.0
x516c570-65412480-8,SEDENTARY,0,0,0.0,900,900,1698768000,0,1.0,SEDENTARY,0.0,4.0
x516c570-65412804-8,SEDENTARY,0,0,0.0,900,900,1698768900,0,1.0,SEDENTARY,0.0,4.0
x516c570-65412b88-6,WALKING,2,9,6.45,900,60,1698769800,0,2.5475552,ACTIVE,0.0,0.0
x516c570-65412b88-8,SEDENTARY,0,0,0.0,900,840,1698769800,0,1.0,SEDENTARY,0.0,4.0
x516c570-65412f0c-8,SEDENTARY,0,0,0.0,900,900,1698770700,0,1.0,SEDENTARY,0.0,4.0
x516c570-65413290-6,WALKING,12,322,230.68,900,300,1698771600,0,2.8570662,ACTIVE,2.25,6.0
x516c570-65413290-8,SEDENTARY,1,0,0.0,900,600,1698771600,0,1.0773778,SEDENTARY,0.0,4.0
x516c570-65413614-6,WALKING,14,289,207.04,900,420,1698772500,0,2.547555,ACTIVE,2.7142857142857144,3.0
x516c570-65413614-0,GENERIC,5,0,0.0,900,0,1698772500,0,1.0,SEDENTARY,0.0,5.0
x516c570-65413614-8,SEDENTARY,0,0,0.0,900,480,1698772500,0,1.0,SEDENTARY,0.0,5.0
x516c570-65413998-6,WALKING,7,117,83.82,900,240,1698773400,0,2.3541107,ACTIVE,2.5,3.0
x516c570-65413998-0,GENERIC,5,0,0.0,900,0,1698773400,0,1.0,SEDENTARY,0.0,5.0
x516c570-65413998-8,SEDENTARY,0,0,0.0,900,660,1698773400,0,1.0,SEDENTARY,0.0,4.0
x516c570-65413d1c-6,WALKING,23,216,154.74,900,600,1698774300,0,2.7796884,ACTIVE,2.6,3.0
x516c570-65413d1c-0,GENERIC,9,0,0.0,900,0,1698774300,0,1.0,SEDENTARY,0.0,6.0
x516c570-65413d1c-8,SEDENTARY,0,0,0.0,900,300,1698774300,0,1.0,SEDENTARY,0.0,6.0
x516c570-654140a0-6,WALKING,1,11,7.88,900,60,1698775200,0,1.7737776,ACTIVE,3.0,3.0
x516c570-654140a0-0,GENERIC,2,0,0.0,900,0,1698775200,0,1.0,SEDENTARY,0.0,4.0
x516c570-654140a0-8,SEDENTARY,0,0,0.0,900,840,1698775200,0,1.0,SEDENTARY,0.0,3.0
x516c570-65414424-8,SEDENTARY,0,0,0.0,900,900,1698776100,0,1.0,SEDENTARY,0.0,3.0
x516c570-654147a8-6,WALKING,6,97,69.49,900,240,1698777000,0,2.1606665,ACTIVE,3.0,3.0
x516c570-654147a8-8,SEDENTARY,0,0,0.0,900,660,1698777000,0,1.0,SEDENTARY,0.0,6.0
x516c570-65414b2c-6,WALKING,8,102,73.07,900,180,1698777900,0,3.0634067,ACTIVE,3.6666666666666665,4.0
x516c570-65414b2c-8,SEDENTARY,0,0,0.0,900,720,1698777900,0,1.0,SEDENTARY,0.0,4.0
x516c570-65414eb0-1,RUNNING,10,284,305.18,900,120,1698778800,0,4.868888,HIGHLY_ACTIVE,5.0,5.0
x516c570-65414eb0-6,WALKING,25,296,212.06,900,540,1698778800,0,3.1493819,ACTIVE,3.0,4.0
x516c570-65414eb0-0,GENERIC,3,0,0.0,900,0,1698778800,0,1.0,SEDENTARY,0.0,7.0
x516c570-65414eb0-8,SEDENTARY,0,0,0.0,900,240,1698778800,0,1.0,SEDENTARY,0.0,5.0
x516c570-65415234-1,RUNNING,6,19,20.42,900,60,1698779700,0,5.6426654,HIGHLY_ACTIVE,0.0,0.0
x516c570-65415234-6,WALKING,30,92,65.91,900,300,1698779700,0,5.642666,ACTIVE,0.6,3.0
x516c570-65415234-0,GENERIC,48,0,0.0,900,0,1698779700,0,1.0,SEDENTARY,0.0,6.0
x516c570-654155b8-6,WALKING,19,108,77.37,900,360,1698780600,0,3.4502954,ACTIVE,3.0,3.0
x516c570-654155b8-0,GENERIC,33,0,0.0,900,0,1698780600,0,1.0,SEDENTARY,0.0,7.0
x516c570-654155b8-8,SEDENTARY,5,0,0.0,900,540,1698780600,0,1.4298764,SEDENTARY,0.0,7.0
x516c570-6541593c-1,RUNNING,2,60,64.48,900,60,1698781500,0,2.5475552,HIGHLY_ACTIVE,5.0,5.0
x516c570-6541593c-6,WALKING,10,611,437.72,900,660,1698781500,0,1.7034342,ACTIVE,3.4545454545454546,4.0
x516c570-6541593c-8,SEDENTARY,0,0,0.0,900,180,1698781500,0,1.0,SEDENTARY,0.0,4.0
x516c570-65415cc0-1,RUNNING,4,210,225.66,900,105,1698782400,0,2.7686343,HIGHLY_ACTIVE,4.0,4.0
x516c570-65415cc0-6,WALKING,28,672,481.42,900,660,1698782400,0,2.9696157,ACTIVE,2.3636363636363638,3.0
x516c570-65415cc0-8,SEDENTARY,0,0,0.0,900,135,1698782400,0,1.0,SEDENTARY,0.0,5.0
x516c570-65416044-1,RUNNING,1,69,74.15,900,60,1698783300,0,1.7737776,HIGHLY_ACTIVE,3.0,3.0
x516c570-65416044-6,WALKING,15,824,590.31,900,720,1698783300,0,1.967222,ACTIVE,3.0,3.0
x516c570-65416044-8,SEDENTARY,0,0,0.0,900,120,1698783300,0,1.0,SEDENTARY,0.0,5.0
x516c570-654163c8-6,WALKING,17,686,491.45,900,642,1698784200,0,2.229366,ACTIVE,3.3738317757009346,4.0
x516c570-654163c8-8,SEDENTARY,0,0,0.0,900,258,1698784200,0,1.0,SEDENTARY,0.0,6.0
x516c570-6541674c-6,WALKING,10,140,100.3,900,480,1698785100,0,1.967222,ACTIVE,1.875,2.0
