summaryId,activityType,activeKilocalories,steps,distanceInMeters,durationInSeconds,activeTimeInSeconds,startTimeInSeconds,startTimeOffsetInSeconds,met,intensity,meanMotionIntensity,maxMotionIntensity
x516c570-6567d080-6,WALKING,13,129,92.42,900,360,1701302400,0,2.676518,ACTIVE,2.0,2.0
x516c570-6567d080-8,SEDENTARY,0,0,0.0,900,540,1701302400,0,1.0,SEDENTARY,0.0,6.0
x516c570-6567d404-6,WALKING,3,83,59.46,900,120,1701303300,0,2.1606665,ACTIVE,3.0,3.0
x516c570-6567d404-8,SEDENTARY,0,0,0.0,900,780,1701303300,0,1.0,SEDENTARY,0.0,4.0
x516c570-6567d788-8,SEDENTARY,0,0,0.0,900,900,1701304200,0,1.0,SEDENTARY,0.0,5.0
x516c570-6567db0c-8,SEDENTARY,0,0,0.0,900,900,1701305100,0,1.0,SEDENTARY,0.0,0.0
x516c570-6567de90-8,SEDENTARY,0,0,0.0,900,900,1701306000,0,1.0,SEDENTARY,0.0,1.0
x516c570-6567e214-8,SEDENTARY,0,0,0.0,900,900,1701306900,0,1.0,SEDENTARY,0.0,0.0
x516c570-6567e598-8,SEDENTARY,0,0,0.0,900,900,1701307800,0,1.0,SEDENTARY,0.0,3.0
x516c570-6567e91c-8,SEDENTARY,0,0,0.0,900,900,1701308700,0,1.0,SEDENTARY,0.0,3.0
x516c570-6567eca0-8,SEDENTARY,0,0,0.0,900,900,1701309600,0,1.0,SEDENTARY,0.0,3.0
x516c570-6567f024-8,SEDENTARY,0,0,0.0,900,900,1701310500,0,1.0,SEDENTARY,0.0,0.0
x516c570-6567f3a8-8,SEDENTARY,0,0,0.0,900,900,1701311400,0,1.0,SEDENTARY,0.0,3.0
x516c570-6567f72c-8,SEDENTARY,0,0,0.0,900,900,1701312300,0,1.0,SEDENTARY,0.0,3.0
x516c570-6567fab0-8,SEDENTARY,0,0,0.0,900,900,1701313200,0,1.0,SEDENTARY,0.0,2.0
x516c570-6567fe34-8,SEDENTARY,0,0,0.0,900,900,1701314100,0,1.0,SEDENTARY,0.0,3.0
x516c570-656801b8-8,SEDENTARY,0,0,0.0,900,900,1701315000,0,1.0,SEDENTARY,0.0,2.0
x516c570-6568053c-8,SEDENTARY,0,0,0.0,900,900,1701315900,0,1.0,SEDENTARY,0.0,4.0
x516c570-656808c0-8,SEDENTARY,0,0,0.0,900,900,1701316800,0,1.0,SEDENTARY,0.0,4.0
x516c570-65680c44-8,SEDENTARY,0,0,0.0,900,900,1701317700,0,1.0,SEDENTARY,0.0,3.0
x516c570-65680fc8-8,SEDENTARY,0,0,0.0,900,900,1701318600,0,1.0,SEDENTARY,0.0,0.0
x516c570-6568134c-8,SEDENTARY,0,0,0.0,900,900,1701319500,0,1.0,SEDENTARY,0.0,2.0
x516c570-656816d0-8,SEDENTARY,0,0,0.0,900,900,1701320400,0,1.0,SEDENTARY,0.0,0.0
x516c570-65681a54-8,SEDENTARY,0,0,0.0,900,900,1701321300,0,1.0,SEDENTARY,0.0,0.0
x516c570-65681dd8-8,SEDENTARY,0,0,0.0,900,900,1701322200,0,1.0,SEDENTARY,0.0,3.0
x516c570-6568215c-8,SEDENTARY,0,0,0.0,900,900,1701323100,0,1.0,SEDENTARY,0.0,3.0
x516c570-656824e0-8,SEDENTARY,0,0,0.0,900,900,1701324000,0,1.0,SEDENTARY,0.0,2.0
x516c570-65682864-8,SEDENTARY,0,0,0.0,900,900,1701324900,0,1.0,SEDENTARY,0.0,2.0
x516c570-65682be8-8,SEDENTARY,0,0,0.0,900,900,1701325800,0,1.0,SEDENTARY,0.0,3.0
x516c570-65682f6c-8,SEDENTARY,0,0,0.0,900,900,1701326700,0,1.0,SEDENTARY,0.0,4.0
x516c570-656832f0-8,SEDENTARY,0,0,0.0,900,900,1701327600,0,1.0,SEDENTARY,0.0,3.0
x516c570-65683674-6,WALKING,11,153,109.61,900,360,1701328500,0,2.418592,ACTIVE,3.0,3.0
x516c570-65683674-8,SEDENTARY,0,0,0.0,900,540,1701328500,0,1.0,SEDENTARY,0.0,5.0
x516c570-656839f8-8,SEDENTARY,0,0,0.0,900,900,1701329400,0,1.0,SEDENTARY,0.0,4.0
x516c570-65683d7c-8,SEDENTARY,0,0,0.0,900,900,1701330300,0,1.0,SEDENTARY,0.0,3.0
x516c570-65684100-6,WALKING,6,38,27.23,900,240,1701331200,0,2.1606665,ACTIVE,1.5,3.0
x516c570-65684100-8,SEDENTARY,0,0,0.0,900,660,1701331200,0,1.0,SEDENTARY,0.0,6.0
x516c570-65684484-6,WALKING,11,125,89.55,900,420,1701332100,0,2.2159362,ACTIVE,2.2857142857142856,3.0
x516c570-65684484-8,SEDENTARY,0,0,0.0,900,480,1701332100,0,1.0,SEDENTARY,0.0,5.0
x516c570-65684808-6,WALKING,3,99,70.92,900,300,1701333000,0,1.4642665,ACTIVE,2.6,3.0
x516c570-65684808-8,SEDENTARY,0,0,0.0,900,600,1701333000,0,1.0,SEDENTARY,0.0,5.0
x516c570-65684b8c-6,WALKING,0,19,13.61,900,60,1701333900,0,1.0,ACTIVE,2.0,2.0
x516c570-65684b8c-8,SEDENTARY,0,0,0.0,900,840,1701333900,0,1.0,SEDENTARY,0.0,4.0
x516c570-65684f10-6,WALKING,1,7,5.02,900,60,1701334800,0,1.7737776,ACTIVE,0.0,0.0
x516c570-65684f10-8,SEDENTARY,0,0,0.0,900,840,1701334800,0,1.0,SEDENTARY,0.0,5.0
x516c570-65685294-6,WALKING,17,386,276.53,900,360,1701335700,0,3.1923697,ACTIVE,3.0,3.0
x516c570-65685294-0,GENERIC,0,0,0.0,900,0,1701335700,0,1.0,SEDENTARY,0.0,4.0
x516c570-65685294-8,SEDENTARY,0,0,0.0,900,540,1701335700,0,1.0,SEDENTARY,0.0,5.0
x516c570-65685618-6,WALKING,1,33,23.64,900,60,1701336600,0,1.7737776,ACTIVE,3.0,3.0
x516c570-65685618-8,SEDENTARY,0,0,0.0,900,840,1701336600,0,1.0,SEDENTARY,0.0,4.0
x516c570-6568599c-6,WALKING,9,251,179.82,900,240,1701337500,0,2.7409995,ACTIVE,3.0,3.0
x516c570-6568599c-8,SEDENTARY,0,0,0.0,900,660,1701337500,0,1.0,SEDENTARY,0.0,3.0
x516c570-65685d20-8,SEDENTARY,0,0,0.0,900,900,1701338400,0,1.0,SEDENTARY,0.0,3.0
x516c570-656860a4-8,SEDENTARY,0,0,0.0,900,900,1701339300,0,1.0,SEDENTARY,0.0,3.0
x516c570-65686428-6,WALKING,2,111,79.52,900,60,1701340200,0,2.5475552,ACTIVE,3.0,3.0
x516c570-65686428-8,SEDENTARY,0,0,0.0,900,840,1701340200,0,1.0,SEDENTARY,0.0,5.0
x516c570-656867ac-6,WALKING,5,105,75.22,900,120,1701341100,0,2.934444,ACTIVE,3.0,3.0
