summaryId,activityType,activeKilocalories,steps,distanceInMeters,durationInSeconds,activeTimeInSeconds,startTimeInSeconds,startTimeOffsetInSeconds,met,intensity,meanMotionIntensity,maxMotionIntensity
x516c570-65b6ea80-6,WALKING,0,6,4.3,900,60,1706486400,0,1.0,ACTIVE,0.0,0.0
x516c570-65b6ea80-8,SEDENTARY,0,0,0.0,900,840,1706486400,0,1.0,SEDENTARY,0.0,5.0
x516c570-65b6ee04-8,SEDENTARY,0,0,0.0,900,900,1706487300,0,1.0,SEDENTARY,0.0,2.0
x516c570-65b6f188-8,SEDENTARY,0,0,0.0,900,900,1706488200,0,1.0,SEDENTARY,0.0,3.0
x516c570-65b6f50c-8,SEDENTARY,0,0,0.0,900,900,1706489100,0,1.0,SEDENTARY,0.0,2.0
x516c570-65b6f890-8,SEDENTARY,0,0,0.0,900,900,1706490000,0,1.0,SEDENTARY,0.0,0.0
x516c570-65b6fc14-8,SEDENTARY,0,0,0.0,900,900,1706490900,0,1.0,SEDENTARY,0.0,4.0
x516c570-65b6ff98-8,SEDENTARY,0,0,0.0,900,900,1706491800,0,1.0,SEDENTARY,0.0,2.0
x516c570-65b7031c-8,SEDENTARY,0,0,0.0,900,900,1706492700,0,1.0,SEDENTARY,0.0,3.0
x516c570-65b706a0-8,SEDENTARY,0,0,0.0,900,900,1706493600,0,1.0,SEDENTARY,0.0,4.0
x516c570-65b70a24-8,SEDENTARY,0,0,0.0,900,900,1706494500,0,1.0,SEDENTARY,0.0,0.0
x516c570-65b70da8-8,SEDENTARY,0,0,0.0,900,900,1706495400,0,1.0,SEDENTARY,0.0,2.0
x516c570-65b7112c-8,SEDENTARY,0,0,0.0,900,900,1706496300,0,1.0,SEDENTARY,0.0,0.0
x516c570-65b714b0-8,SEDENTARY,0,0,0.0,900,900,1706497200,0,1.0,SEDENTARY,0.0,4.0
x516c570-65b71834-8,SEDENTARY,0,0,0.0,900,900,1706498100,0,1.0,SEDENTARY,0.0,3.0
x516c570-65b71bb8-8,SEDENTARY,0,0,0.0,900,900,1706499000,0,1.0,SEDENTARY,0.0,2.0
x516c570-65b71f3c-8,SEDENTARY,0,0,0.0,900,900,1706499900,0,1.0,SEDENTARY,0.0,3.0
x516c570-65b722c0-8,SEDENTARY,0,0,0.0,900,900,1706500800,0,1.0,SEDENTARY,0.0,3.0
x516c570-65b72644-8,SEDENTARY,0,0,0.0,900,900,1706501700,0,1.0,SEDENTARY,0.0,2.0
x516c570-65b729c8-8,SEDENTARY,0,0,0.0,900,900,1706502600,0,1.0,SEDENTARY,0.0,4.0
x516c570-65b72d4c-8,SEDENTARY,0,0,0.0,900,900,1706503500,0,1.0,SEDENTARY,0.0,3.0
x516c570-65b730d0-8,SEDENTARY,0,0,0.0,900,900,1706504400,0,1.0,SEDENTARY,0.0,0.0
x516c570-65b73454-8,SEDENTARY,0,0,0.0,900,900,1706505300,0,1.0,SEDENTARY,0.0,3.0
x516c570-65b737d8-8,SEDENTARY,0,0,0.0,900,900,1706506200,0,1.0,SEDENTARY,0.0,2.0
x516c570-65b73b5c-8,SEDENTARY,0,0,0.0,900,900,1706507100,0,1.0,SEDENTARY,0.0,2.0
x516c570-65b73ee0-8,SEDENTARY,0,0,0.0,900,900,1706508000,0,1.0,SEDENTARY,0.0,2.0
x516c570-65b74264-8,SEDENTARY,0,0,0.0,900,900,1706508900,0,1.0,SEDENTARY,0.0,4.0
x516c570-65b745e8-8,SEDENTARY,0,0,0.0,900,900,1706509800,0,1.0,SEDENTARY,0.0,1.0
x516c570-65b7496c-8,SEDENTARY,0,0,0.0,900,900,1706510700,0,1.0,SEDENTARY,0.0,2.0
x516c570-65b74cf0-8,SEDENTARY,0,0,0.0,900,900,1706511600,0,1.0,SEDENTARY,0.0,4.0
x516c570-65b75074-8,SEDENTARY,0,0,0.0,900,900,1706512500,0,1.0,SEDENTARY,0.0,3.0
x516c570-65b753f8-8,SEDENTARY,0,0,0.0,900,900,1706513400,0,1.0,SEDENTARY,0.0,4.0
x516c570-65b7577c-6,WALKING,0,20,14.33,900,120,1706514300,0,1.0,ACTIVE,2.0,2.0
x516c570-65b7577c-8,SEDENTARY,0,0,0.0,900,780,1706514300,0,1.0,SEDENTARY,0.0,3.0
x516c570-65b75b00-8,SEDENTARY,0,0,0.0,900,900,1706515200,0,1.0,SEDENTARY,0.0,3.0
x516c570-65b75e84-6,WALKING,7,123,88.11,900,240,1706516100,0,2.3584907,ACTIVE,2.5,3.0
x516c570-65b75e84-8,SEDENTARY,0,0,0.0,900,660,1706516100,0,1.0,SEDENTARY,0.0,5.0
x516c570-65b76208-6,WALKING,2,9,6.45,900,60,1706517000,0,2.5525606,ACTIVE,2.0,2.0
x516c570-65b76208-8,SEDENTARY,0,0,0.0,900,840,1706517000,0,1.0,SEDENTARY,0.0,3.0
x516c570-65b7658c-6,WALKING,1,23,16.48,900,120,1706517900,0,1.3881402,ACTIVE,1.5,2.0
x516c570-65b7658c-8,SEDENTARY,0,0,0.0,900,780,1706517900,0,1.0,SEDENTARY,0.0,5.0
x516c570-65b76910-6,WALKING,1,15,10.74,900,60,1706518800,0,1.7762803,ACTIVE,2.0,2.0
x516c570-65b76910-8,SEDENTARY,0,0,0.0,900,840,1706518800,0,1.0,SEDENTARY,0.0,4.0
x516c570-65b76c94-6,WALKING,5,58,41.55,900,120,1706519700,0,2.9407008,ACTIVE,3.0,3.0
x516c570-65b76c94-0,GENERIC,2,0,0.0,900,0,1706519700,0,1.0,SEDENTARY,0.0,5.0
x516c570-65b76c94-8,SEDENTARY,0,0,0.0,900,780,1706519700,0,1.0,SEDENTARY,0.0,5.0
x516c570-65b77018-8,SEDENTARY,0,0,0.0,900,900,1706520600,0,1.0,SEDENTARY,0.0,4.0
x516c570-65b7739c-6,WALKING,2,28,20.06,900,120,1706521500,0,1.7762803,ACTIVE,1.5,2.0
x516c570-65b7739c-8,SEDENTARY,0,0,0.0,900,780,1706521500,0,1.0,SEDENTARY,0.0,5.0
x516c570-65b77720-6,WALKING,2,53,37.97,900,180,1706522400,0,1.5175202,ACTIVE,2.3333333333333335,3.0
x516c570-65b77720-8,SEDENTARY,0,0,0.0,900,720,1706522400,0,1.0,SEDENTARY,0.0,4.0
x516c570-65b77aa4-8,SEDENTARY,0,0,0.0,900,900,1706523300,0,1.0,SEDENTARY,0.0,4.0
x516c570-65b77e28-8,SEDENTARY,0,0,0.0,900,900,1706524200,0,1.0,SEDENTARY,0.0,4.0
x516c570-65b781ac-8,SEDENTARY,0,0,0.0,900,900,1706525100,0,1.0,SEDENTARY,0.0,4.0
x516c570-65b78530-8,SEDENTARY,0,0,0.0,900,900,1706526000,0,1.0,SEDENTARY,0.0,3.0
x516c570-65b788b4-8,SEDENTARY,0,0,0.0,900,900,1706526900,0,1.0,SEDENTARY,0.0,3.0
x516c570-65b78c38-8,SEDENTARY,0,0,0.0,900,900,1706527800,0,1.0,SEDENTARY,0.0,3.0
x516c570-65b78fbc-6,WALKING,2,87,62.33,900,50,1706528700,0,2.8630726,ACTIVE,3.0,3.0
x516c570-65b78fbc-8,SEDENTARY,0,0,0.0,900,850,1706528700,0,1.0,SEDENTARY,0.0,3.0
x516c570-65b79340-8,SEDENTARY,0,0,0.0,900,900,1706529600,0,1.0,SEDENTARY,0.0,4.0
x516c570-65b796c4-6,WALKING,0,7,5.01,900,15,1706530500,0,1.0,ACTIVE,1.0,1.0
x516c570-65b796c4-8,SEDENTARY,0,0,0.0,900,885,1706530500,0,1.0,SEDENTARY,0.0,3.0
x516c570-65b79a48-8,SEDENTARY,0,0,0.0,900,900,1706531400,0,1.0,SEDENTARY,0.0,3.0
x516c570-65b79dcc-8,SEDENTARY,0,0,0.0,900,900,1706532300,0,1.0,SEDENTARY,0.0,4.0
x516c570-65b7a150-6,WALKING,1,76,54.45,900,90,1706533200,0,1.5175202,ACTIVE,3.0,4.0
x516c570-65b7a150-8,SEDENTARY,0,0,0.0,900,810,1706533200,0,1.0,SEDENTARY,0.0,5.0
x516c570-65b7a4d4-8,SEDENTARY,0,0,0.0,900,900,1706534100,0,1.0,SEDENTARY,0.0,4.0
x516c570-65b7a858-6,WALKING,2,81,58.03,900,105,1706535000,0,1.8871776,ACTIVE,2.0,2.0
x516c570-65b7a858-8,SEDENTARY,0,0,0.0,900,795,1706535000,0,1.0,SEDENTARY,0.0,5.0
x516c570-65b7abdc-6,WALKING,0,9,6.45,900,15,1706535900,0,1.0,ACTIVE,2.0,2.0
x516c570-65b7abdc-8,SEDENTARY,0,0,0.0,900,885,1706535900,0,1.0,SEDENTARY,0.0,4.0
x516c570-65b7af60-8,SEDENTARY,0,0,0.0,900,900,1706536800,0,1.0,SEDENTARY,0.0,3.0
x516c570-65b7b2e4-8,SEDENTARY,0,0,0.0,900,900,1706537700,0,1.0,SEDENTARY,0.0,3.0
x516c570-65b7b668-8,SEDENTARY,0,0,0.0,900,900,1706538600,0,1.0,SEDENTARY,0.0,3.0
x516c570-65b7b9ec-8,SEDENTARY,0,0,0.0,900,900,1706539500,0,1.0,SEDENTARY,0.0,3.0
x516c570-65b7bd70-8,SEDENTARY,0,0,0.0,900,900,1706540400,0,1.0,SEDENTARY,0.0,3.0
x516c570-65b7c0f4-8,SEDENTARY,0,0,0.0,900,900,1706541300,0,1.0,SEDENTARY,0.0,3.0
x516c570-65b7c478-8,SEDENTARY,0,0,0.0,900,900,1706542200,0,1.0,SEDENTARY,0.0,3.0
x516c570-65b7c7fc-8,SEDENTARY,0,0,0.0,900,900,1706543100,0,1.0,SEDENTARY,0.0,3.0
x516c570-65b7cb80-8,SEDENTARY,0,0,0.0,900,900,1706544000,0,1.0,SEDENTARY,0.0,3.0
x516c570-65b7cf04-8,SEDENTARY,0,0,0.0,900,900,1706544900,0,1.0,SEDENTARY,0.0,3.0
x516c570-65b7d288-8,SEDENTARY,0,0,0.0,900,900,1706545800,0,1.0,SEDENTARY,0.0,3.0
x516c570-65b7d60c-8,SEDENTARY,0,0,0.0,900,900,1706546700,0,1.0,SEDENTARY,0.0,3.0
x516c570-65b7d990-8,SEDENTARY,0,0,0.0,900,900,1706547600,0,1.0,SEDENTARY,0.0,3.0
x516c570-65b7dd14-8,SEDENTARY,0,0,0.0,900,900,1706548500,0,1.0,SEDENTARY,0.0,4.0
x516c570-65b7e098-8,SEDENTARY,0,0,0.0,900,900,1706549400,0,1.0,SEDENTARY,0.0,4.0
x516c570-65b7e41c-8,SEDENTARY,0,0,0.0,900,900,1706550300,0,1.0,SEDENTARY,0.0,4.0
x516c570-65b7e7a0-8,SEDENTARY,0,0,0.0,900,900,1706551200,0,1.0,SEDENTARY,0.0,3.0
x516c570-65b7eb24-6,WALKING,12,114,81.67,900,255,1706552100,0,3.1918504,ACTIVE,1.0,1.0
x516c570-65b7eb24-0,GENERIC,7,0,0.0,900,0,1706552100,0,1.0,SEDENTARY,0.0,5.0
x516c570-65b7eb24-8,SEDENTARY,0,0,0.0,900,645,1706552100,0,1.0,SEDENTARY,0.0,5.0
x516c570-65b7eea8-6,WALKING,1,15,10.74,900,30,1706553000,0,2.5525606,ACTIVE,2.0,2.0
x516c570-65b7eea8-0,GENERIC,4,0,0.0,900,0,1706553000,0,1.0,SEDENTARY,0.0,5.0
x516c570-65b7eea8-8,SEDENTARY,0,0,0.0,900,870,1706553000,0,1.0,SEDENTARY,0.0,6.0
x516c570-65b7f22c-6,WALKING,1,45,32.24,900,75,1706553900,0,1.6210243,ACTIVE,1.8,3.0
x516c570-65b7f22c-8,SEDENTARY,0,0,0.0,900,825,1706553900,0,1.0,SEDENTARY,0.0,5.0
x516c570-65b7f5b0-6,WALKING,2,25,17.91,900,60,1706554800,0,2.5525606,ACTIVE,1.0,1.0
x516c570-65b7f5b0-0,GENERIC,1,0,0.0,900,0,1706554800,0,1.0,SEDENTARY,0.0,4.0
x516c570-65b7f5b0-8,SEDENTARY,0,0,0.0,900,840,1706554800,0,1.0,SEDENTARY,0.0,4.0
x516c570-65b7f934-6,WALKING,2,35,25.07,900,90,1706555700,0,2.0350404,ACTIVE,1.1666666666666667,2.0
x516c570-65b7f934-0,GENERIC,3,0,0.0,900,0,1706555700,0,1.0,SEDENTARY,0.0,6.0
x516c570-65b7f934-8,SEDENTARY,0,0,0.0,900,810,1706555700,0,1.0,SEDENTARY,0.0,5.0
