summaryId,activityType,activeKilocalories,steps,distanceInMeters,durationInSeconds,activeTimeInSeconds,startTimeInSeconds,startTimeOffsetInSeconds,met,intensity,meanMotionIntensity,maxMotionIntensity
x5269d0a-65404380-8,SEDENTARY,0,0,0.0,900,900,1698710400,0,1.0,SEDENTARY,0.0,2.0
x5269d0a-65404704-8,SEDENTARY,0,0,0.0,900,900,1698711300,0,1.0,SEDENTARY,0.0,4.0
x5269d0a-65404a88-6,WALKING,0,17,12.26,900,120,1698712200,0,1.0,ACTIVE,2.0,2.0
x5269d0a-65404a88-8,SEDENTARY,0,0,0.0,900,780,1698712200,0,1.0,SEDENTARY,0.0,4.0
x5269d0a-65404e0c-8,SEDENTARY,0,0,0.0,900,900,1698713100,0,1.0,SEDENTARY,0.0,4.0
x5269d0a-65405190-8,SEDENTARY,0,0,0.0,900,900,1698714000,0,1.0,SEDENTARY,0.0,4.0
x5269d0a-65405514-8,SEDENTARY,0,0,0.0,900,900,1698714900,0,1.0,SEDENTARY,0.0,0.0
x5269d0a-65405898-8,SEDENTARY,0,0,0.0,900,900,1698715800,0,1.0,SEDENTARY,0.0,0.0
x5269d0a-65405c1c-8,SEDENTARY,0,0,0.0,900,900,1698716700,0,1.0,SEDENTARY,0.0,4.0
x5269d0a-65405fa0-8,SEDENTARY,0,0,0.0,900,900,1698717600,0,1.0,SEDENTARY,0.0,4.0
x5269d0a-65406324-8,SEDENTARY,0,0,0.0,900,900,1698718500,0,1.0,SEDENTARY,0.0,4.0
x5269d0a-654066a8-8,SEDENTARY,0,0,0.0,900,900,1698719400,0,1.0,SEDENTARY,0.0,4.0
x5269d0a-65406a2c-8,SEDENTARY,0,0,0.0,900,900,1698720300,0,1.0,SEDENTARY,0.0,0.0
x5269d0a-65406db0-8,SEDENTARY,0,0,0.0,900,900,1698721200,0,1.0,SEDENTARY,0.0,0.0
x5269d0a-65407134-8,SEDENTARY,0,0,0.0,900,900,1698722100,0,1.0,SEDENTARY,0.0,0.0
x5269d0a-654074b8-8,SEDENTARY,0,0,0.0,900,900,1698723000,0,1.0,SEDENTARY,0.0,0.0
x5269d0a-6540783c-8,SEDENTARY,0,0,0.0,900,900,1698723900,0,1.0,SEDENTARY,0.0,3.0
x5269d0a-65407bc0-8,SEDENTARY,0,0,0.0,900,900,1698724800,0,1.0,SEDENTARY,0.0,4.0
x5269d0a-65407f44-8,SEDENTARY,0,0,0.0,900,900,1698725700,0,1.0,SEDENTARY,0.0,2.0
x5269d0a-654082c8-8,SEDENTARY,0,0,0.0,900,900,1698726600,0,1.0,SEDENTARY,0.0,3.0
x5269d0a-6540864c-8,SEDENTARY,0,0,0.0,900,900,1698727500,0,1.0,SEDENTARY,0.0,2.0
x5269d0a-6541d7cc-8,SEDENTARY,0,0,0.0,900,900,1698813900,0,1.0,SEDENTARY,0.0,1.0
x5269d0a-6541db50-8,SEDENTARY,0,0,0.0,900,900,1698814800,0,1.0,SEDENTARY,0.0,2.0
x5269d0a-6541ded4-8,SEDENTARY,0,0,0.0,900,900,1698815700,0,1.0,SEDENTARY,0.0,1.0
x5269d0a-6541e258-8,SEDENTARY,0,0,0.0,900,900,1698816600,0,1.0,SEDENTARY,0.0,4.0
x5269d0a-6541e5dc-8,SEDENTARY,0,0,0.0,900,900,1698817500,0,1.0,SEDENTARY,0.0,1.0
x5269d0a-6541e960-8,SEDENTARY,0,0,0.0,900,900,1698818400,0,1.0,SEDENTARY,0.0,4.0
x5269d0a-6541ece4-8,SEDENTARY,0,0,0.0,900,900,1698819300,0,1.0,SEDENTARY,0.0,5.0
x5269d0a-6541f068-6,WALKING,1,28,20.18,900,120,1698820200,0,1.4400978,ACTIVE,1.5,2.0
x5269d0a-6541f068-8,SEDENTARY,0,0,0.0,900,780,1698820200,0,1.0,SEDENTARY,0.0,5.0
x5269d0a-6541f3ec-8,SEDENTARY,0,0,0.0,900,900,1698821100,0,1.0,SEDENTARY,0.0,4.0
x5269d0a-6541f770-6,WALKING,0,14,10.09,900,60,1698822000,0,1.0,ACTIVE,2.0,2.0
x5269d0a-6541f770-8,SEDENTARY,0,0,0.0,900,840,1698822000,0,1.0,SEDENTARY,0.0,4.0
x5269d0a-6541faf4-6,WALKING,15,363,261.69,900,600,1698822900,0,2.3202934,ACTIVE,2.7,3.0
x5269d0a-6541faf4-8,SEDENTARY,0,0,0.0,900,300,1698822900,0,1.0,SEDENTARY,0.0,6.0
x5269d0a-6541fe78-6,WALKING,27,692,498.86,900,660,1698823800,0,3.1604803,ACTIVE,2.727272727272727,3.0
