summaryId,activityType,activeKilocalories,steps,distanceInMeters,durationInSeconds,activeTimeInSeconds,startTimeInSeconds,startTimeOffsetInSeconds,met,intensity,meanMotionIntensity,maxMotionIntensity
x51140df-65b6ea80-8,SEDENTARY,0,0,0.0,900,900,1706486400,0,1.0,SEDENTARY,0.0,5.0
x51140df-65b6ee04-8,SEDENTARY,0,0,0.0,900,900,1706487300,0,1.0,SEDENTARY,0.0,4.0
x51140df-65b6f188-8,SEDENTARY,0,0,0.0,900,900,1706488200,0,1.0,SEDENTARY,0.0,5.0
x51140df-65b6f50c-8,SEDENTARY,0,0,0.0,900,900,1706489100,0,1.0,SEDENTARY,0.0,5.0
x51140df-65b6f890-6,WALKING,16,50,41.63,900,180,1706490000,0,3.8688834,ACTIVE,3.0,3.0
x51140df-65b6f890-8,SEDENTARY,0,0,0.0,900,720,1706490000,0,1.0,SEDENTARY,0.0,6.0
x51140df-65b6fc14-8,SEDENTARY,0,0,0.0,900,900,1706490900,0,1.0,SEDENTARY,0.0,5.0
x51140df-65b6ff98-6,WALKING,5,24,19.98,900,120,1706491800,0,2.344789,ACTIVE,4.5,6.0
x51140df-65b6ff98-8,SEDENTARY,0,0,0.0,900,780,1706491800,0,1.0,SEDENTARY,0.0,4.0
x51140df-65b7031c-8,SEDENTARY,0,0,0.0,900,900,1706492700,0,1.0,SEDENTARY,0.0,4.0
x51140df-65b706a0-8,SEDENTARY,0,0,0.0,900,900,1706493600,0,1.0,SEDENTARY,0.0,5.0
x51140df-65b70a24-8,SEDENTARY,0,0,0.0,900,900,1706494500,0,1.0,SEDENTARY,0.0,4.0
x51140df-65b70da8-8,SEDENTARY,0,0,0.0,900,900,1706495400,0,1.0,SEDENTARY,0.0,4.0
x51140df-65b7112c-8,SEDENTARY,0,0,0.0,900,900,1706496300,0,1.0,SEDENTARY,0.0,4.0
x51140df-65b714b0-8,SEDENTARY,0,0,0.0,900,900,1706497200,0,1.0,SEDENTARY,0.0,3.0
x51140df-65b71834-8,SEDENTARY,0,0,0.0,900,900,1706498100,0,1.0,SEDENTARY,0.0,5.0
x51140df-65b71bb8-8,SEDENTARY,0,0,0.0,900,900,1706499000,0,1.0,SEDENTARY,0.0,0.0
x51140df-65b71f3c-6,WALKING,3,11,9.16,900,60,1706499900,0,2.613747,ACTIVE,4.0,4.0
x51140df-65b71f3c-8,SEDENTARY,0,0,0.0,900,840,1706499900,0,1.0,SEDENTARY,0.0,4.0
x51140df-65b722c0-8,SEDENTARY,0,0,0.0,900,900,1706500800,0,1.0,SEDENTARY,0.0,4.0
x51140df-65b72644-8,SEDENTARY,0,0,0.0,900,900,1706501700,0,1.0,SEDENTARY,0.0,5.0
x51140df-65b729c8-8,SEDENTARY,0,0,0.0,900,900,1706502600,0,1.0,SEDENTARY,0.0,3.0
x51140df-65b72d4c-8,SEDENTARY,0,0,0.0,900,900,1706503500,0,1.0,SEDENTARY,0.0,0.0
x51140df-65b730d0-6,WALKING,2,19,15.82,900,60,1706504400,0,2.0758312,ACTIVE,3.0,3.0
x51140df-65b730d0-8,SEDENTARY,0,0,0.0,900,840,1706504400,0,1.0,SEDENTARY,0.0,2.0
x51140df-65b73454-8,SEDENTARY,0,0,0.0,900,900,1706505300,0,1.0,SEDENTARY,0.0,4.0
x51140df-65b737d8-8,SEDENTARY,0,0,0.0,900,900,1706506200,0,1.0,SEDENTARY,0.0,4.0
x51140df-65b73b5c-8,SEDENTARY,0,0,0.0,900,900,1706507100,0,1.0,SEDENTARY,0.0,3.0
x51140df-65b73ee0-8,SEDENTARY,0,0,0.0,900,900,1706508000,0,1.0,SEDENTARY,0.0,2.0
x51140df-65b74264-8,SEDENTARY,0,0,0.0,900,900,1706508900,0,1.0,SEDENTARY,0.0,0.0
x51140df-65b745e8-8,SEDENTARY,0,0,0.0,900,900,1706509800,0,1.0,SEDENTARY,0.0,3.0
x51140df-65b7496c-8,SEDENTARY,0,0,0.0,900,900,1706510700,0,1.0,SEDENTARY,0.0,2.0
x51140df-65b74cf0-8,SEDENTARY,0,0,0.0,900,900,1706511600,0,1.0,SEDENTARY,0.0,5.0
x51140df-65b75074-8,SEDENTARY,0,0,0.0,900,900,1706512500,0,1.0,SEDENTARY,0.0,4.0
x51140df-65b753f8-8,SEDENTARY,0,0,0.0,900,900,1706513400,0,1.0,SEDENTARY,0.0,1.0
x51140df-65b7577c-8,SEDENTARY,0,0,0.0,900,900,1706514300,0,1.0,SEDENTARY,0.0,2.0
x51140df-65b75b00-8,SEDENTARY,0,0,0.0,900,900,1706515200,0,1.0,SEDENTARY,0.0,4.0
x51140df-65b75e84-8,SEDENTARY,0,0,0.0,900,900,1706516100,0,1.0,SEDENTARY,0.0,4.0
